Sent_ID,Word_ID,Word,frequency,length,surprisal,role
171,3,in,7.27,2,0.7083153630927015,function
171,4,Godalming,2.06,9,6.984047596471416,content
171,5,Surrey,3.77,6,1.645574031013974,content
171,6,England,5.12,7,2.3767837245895325,content
172,0,he,6.69,2,16.196506044980005,function
172,1,was,6.82,3,4.0913929675210445,function
172,2,the,7.73,3,4.246369973866539,function
172,3,son,5.28,3,5.511545898396118,content
172,4,of,7.4,2,0.09140121169694483,function
172,5,the,7.73,3,2.710688729170279,function
172,6,writer,4.69,6,9.354975655764372,content
172,7,Leonard,4.01,7,14.843979444146601,content
172,8,Huxley,3.01,6,7.732439044798774,content
172,9,by,6.66,2,10.504623266472764,function
172,10,his,6.51,3,0.6044103247474271,function
172,11,first,6.11,5,1.7272891798143253,content
172,12,wife,5.23,4,0.06339968441406578,content
172,13,Julia,4.12,5,1.470872678406326,content
172,14,Arnold,4.0,6,0.21908113169749396,content
172,15,and,7.41,3,4.020948873727638,function
172,16,grandson,3.85,8,3.5334757446772658,content
172,17,of,7.4,2,0.047109487724340544,function
172,18,Thomas,4.84,6,0.822787015506987,content
172,19,Henry,4.74,5,0.8685756764727012,content
172,20,Huxley,3.01,6,0.07222445819513822,content
172,21,one,6.47,3,7.512158162128861,content
172,22,of,7.4,2,0.05798429470369766,function
172,23,the,7.73,3,0.45119442074676813,function
172,24,most,6.0,4,1.0291882103216679,function
172,25,important,5.44,9,4.612679261592253,content
172,26,naturalists,2.81,11,9.407808726109426,content
172,27,of,7.4,2,0.6156813797543721,function
172,28,the,7.73,3,0.1761982896007578,function
172,29,19th,3.89,4,2.7154657192806444,content
172,30,Century,5.02,7,5.252311633236382,content
172,31,a,7.36,1,7.624868712198311,function
172,32,man,5.82,3,4.19283246258355,content
172,33,known,5.39,5,4.62958584410267,content
172,34,as,6.77,2,0.7030320560581961,function
172,35,Darwins,1.46,7,4.4195743894810775,content
172,36,Bulldog,3.38,7,0.8178394186069656,content
173,0,his,6.51,3,20.1751884624316,function
173,1,brother,5.11,7,5.996201263694754,content
173,2,Julian,3.99,6,14.967961049222996,content
173,3,Huxley,3.01,6,15.02981976908533,content
173,4,was,6.82,3,2.7374574848117734,function
173,5,a,7.36,1,1.8174576198698855,function
173,6,biologist,3.35,9,3.3446855733109366,content
173,7,also,6.19,4,8.836507125444902,content
173,8,noted,4.69,5,12.71375004783399,content
173,9,for,7.01,3,0.3543337917808343,function
173,10,his,6.51,3,0.19354514769738412,function
173,11,evolutionary,3.82,12,6.734455366649653,content
173,12,theories,4.22,8,2.4627255190174884,content
174,0,john,5.38,4,18.78884869657736,content
174,1,Wells,4.25,5,19.780701537188524,content
174,2,November,5.1,8,14.325510913827129,content
174,3,17,5.32,2,5.492173772602932,content
174,4,1936,4.03,4,10.566614069010962,content
174,5,January,5.09,7,4.700029937896076,content
174,6,11,5.32,2,5.295898916271053,content
174,7,1998,4.54,4,4.7559009097859715,content
174,8,was,6.82,3,0.9178865421280856,function
174,9,a,7.36,1,1.3426644277023263,function
174,10,British,5.18,7,1.0566614069010962,content
174,11,actor,4.65,5,6.182173671309347,content
174,12,writer,4.69,6,6.18780919881282,content
174,13,and,7.41,3,0.6065236475612292,function
174,14,satirist,2.63,8,9.485533877409761,content
175,0,wells,4.25,5,23.038036434195636,content
175,1,began,5.07,5,14.133902978709063,content
175,2,his,6.51,3,14.12263192370212,function
175,3,television,4.79,10,12.364347342618695,content
175,4,career,5.07,6,0.307136248939252,content
175,5,as,6.77,2,1.9132615874289183,function
175,6,a,7.36,1,0.5315006876712515,function
175,7,writer,4.69,6,5.514363662147854,content
175,8,on,6.91,2,3.434854013366497,function
175,9,That,7.01,4,11.152708929372103,function
175,10,Was,6.82,3,4.776109559192955,function
175,11,The,7.73,3,1.0799079578529205,function
175,12,Week,5.56,4,0.0834762511451866,content
175,13,That,7.01,4,0.12151606179362608,function
175,14,Was,6.82,3,0.062034830096818525,function
175,15,the,7.73,3,6.294884221378798,function
175,16,1960s,2.56,5,5.8451867376251405,content
175,17,weekly,4.57,6,9.090105863101165,content
175,18,satire,3.65,6,1.645574031013974,content
175,19,show,5.68,4,1.1764163663498872,content
175,20,that,7.01,4,4.5732305690679445,function
175,21,launched,4.63,8,5.3650221833058325,content
175,22,the,7.73,3,0.5216385145401745,function
175,23,careers,4.08,7,0.6420979149268995,content
175,24,of,7.4,2,0.014022777420749965,function
175,25,David,5.13,5,2.9811940493369598,content
175,26,Frost,3.95,5,0.012624902434537056,content
175,27,and,7.41,3,1.0390503834527447,function
175,28,Millicent,2.66,9,8.451133904836347,content
175,29,Martin,4.74,6,0.07414240871756025,content
175,30,among,5.31,5,6.785175114180906,content
175,31,others,5.42,6,0.21679169864920825,content
176,0,besides,4.63,7,20.58094644268162,content
176,1,making,5.54,6,11.00618521428182,content
176,2,cameo,3.48,5,17.594116865841187,content
176,3,appearances,4.09,11,0.1661600062351974,content
176,4,in,7.27,2,0.8319447477001298,function
176,5,films,4.64,5,6.001836791198227,content
176,6,such,5.84,4,3.2347927869932227,function
176,7,as,6.77,2,0.023752867875964225,function
176,8,Casino,4.16,6,8.549095222767804,content
176,9,Royale,3.38,6,0.911546573686679,content
176,10,1967,4.28,4,4.914752341290103,content
176,11,television,4.79,10,12.116384132465903,content
176,12,dramas,3.55,6,8.109524077496946,content
176,13,like,6.41,4,3.029096033116476,content
176,14,Casanova,2.88,8,14.33959973258581,content
176,15,1987,4.45,4,6.72424097304961,content
176,16,and,7.41,3,0.5216385145401745,function
176,17,comedy,4.51,6,8.554730750271275,content
176,18,shows,5.23,5,2.8403058617501467,content
176,19,like,6.41,4,0.7868605276723497,content
176,20,Yes,5.5,3,9.433873040812987,content
176,21,Minister,5.04,8,0.8537824167760858,content
176,22,he,6.69,2,8.983030840535186,function
176,23,also,6.19,4,3.020642741861267,content
176,24,wrote,5.04,5,3.741990262305749,content
176,25,television,4.79,10,8.870320290465736,content
176,26,scripts,3.71,7,2.0950073494159067,content
176,27,and,7.41,3,1.768146754214501,function
176,28,screenplays,2.63,11,4.885319918352046,content
176,29,notably,4.01,7,8.312403067621958,content
176,30,Princess,4.53,8,14.584745178986864,content
176,31,Caraboo,0.0,7,1.6383748372488567,content
176,32,1994,4.51,4,0.97270085261108,content
177,0,in,7.27,2,8.825236070437956,function
177,1,1997,4.53,4,18.33518873254782,content
177,2,he,6.69,2,7.664317404722619,function
177,3,appeared,4.83,8,8.847778180451845,content
177,4,in,7.27,2,0.6237824505406139,function
177,5,the,7.73,3,1.4011330255508536,function
177,6,BBC,4.57,3,8.577272860285165,content
177,7,situation,5.09,9,9.140825610632417,content
177,8,comedy,4.51,6,0.06476453873131302,content
177,9,Chalk,3.69,5,13.867624304169986,content
178,0,bartholomew,3.12,11,33.95334876748396,content
178,1,J,5.0,1,12.66866582780621,content
178,2,Simpson,4.01,7,7.314914699507322,content
178,3,voiced,3.76,6,17.45886420575785,content
178,4,by,6.66,2,4.536599640295373,function
178,5,Nancy,4.14,5,9.230994050687977,content
178,6,Cartwright,3.21,10,0.6051367794646716,content
178,7,is,7.07,2,2.0597853025192037,function
178,8,a,7.36,1,1.4793259696615348,function
178,9,fictional,3.86,9,2.9811940493369598,content
178,10,character,5.11,9,0.461408814346812,content
178,11,featured,4.44,8,6.509034266510753,content
178,12,in,7.27,2,0.5195251917263723,function
178,13,the,7.73,3,0.4976875226504163,function
178,14,animated,4.07,8,0.6924654419891851,content
178,15,television,4.79,10,0.7005665127754268,content
178,16,series,5.35,6,0.17364469120074683,content
178,17,The,7.73,3,0.8735067630382396,function
178,18,Simpsons,3.55,8,0.11376721147635137,content
179,0,he,6.69,2,16.196506044980005,function
179,1,is,7.07,2,3.6067376022224087,function
179,2,the,7.73,3,3.313690172041838,function
179,3,10yearold,0.0,9,21.842247942052563,content
179,4,son,5.28,3,1.569494409717095,content
179,5,of,7.4,2,0.13701376242817548,function
179,6,Homer,3.89,5,13.480181788306252,content
179,7,and,7.41,3,1.6652983772761278,function
179,8,Marge,3.08,5,0.38255545685681774,content
179,9,Simpson,4.01,7,1.000306131866371,content
179,10,and,7.41,3,4.1871969350800775,function
179,11,older,4.92,5,6.1089118137642044,content
179,12,brother,5.11,7,0.09932617224870305,content
179,13,of,7.4,2,0.3575037760015376,function
179,14,Lisa,4.29,4,1.5511789453308094,content
179,15,and,7.41,3,0.33760331950490025,function
179,16,Maggie,3.8,6,1.0291882103216679,content
180,0,roy,4.25,3,25.31478954559853,content
180,1,Stanley,4.19,7,19.39748566695239,content
180,2,Geiger,2.96,6,19.2115132593378,content
180,3,January,5.09,7,12.35307628761175,content
180,4,25,5.08,2,5.335611774147085,content
180,5,1885,3.61,4,7.4022653758111465,content
180,6,January,5.09,7,4.432342381481132,content
180,7,23,5.08,2,4.790132336613705,content
180,8,1947,4.12,4,5.068980879139042,content
180,9,was,6.82,3,0.8791422905417121,function
180,10,a,7.36,1,1.2912402392331397,function
180,11,United,5.47,6,2.118958341305665,content
180,12,States,5.52,6,0.03341691699324717,content
180,13,Marine,4.53,6,1.9893412087257973,content
180,14,Corps,4.27,5,0.5431239631471635,content
180,15,general,5.47,7,2.1119139319263245,content
180,16,who,6.34,3,1.5525878272066775,function
180,17,during,5.72,6,8.261683320090706,function
180,18,World,5.89,5,0.7629095357825915,content
180,19,War,5.46,3,0.01680752050352056,content
180,20,II,5.02,2,0.3162939811323948,content
180,21,became,5.15,6,5.308666908271108,content
180,22,the,7.73,3,0.6752066390098005,function
180,23,first,6.11,5,2.419050180865576,content
180,24,Marine,4.53,6,1.7216536523108528,content
180,25,to,7.43,2,1.2369982870122167,function
180,26,lead,5.2,4,3.6180086572293537,content
180,27,an,6.53,2,1.4877792609167435,function
180,28,army,5.06,4,5.629891975969041,content
181,0,geiger,2.96,6,32.161955462317636,content
181,1,was,6.82,3,8.041897747455277,function
181,2,born,5.09,4,3.291148062027948,content
181,3,in,7.27,2,0.49486975889868007,function
181,4,Middleburg,2.3,10,19.88636767787863,content
181,5,Florida,4.76,7,8.870320290465736,content
182,0,he,6.69,2,16.196506044980005,function
182,1,attended,4.47,8,11.823336702285333,content
182,2,Florida,4.76,7,14.810166279125765,content
182,3,State,5.78,5,0.5593261047196469,content
182,4,Normal,5.01,6,12.75883426786177,content
182,5,and,7.41,3,1.7611023448351604,function
182,6,Industrial,4.71,10,0.06877104656581301,content
182,7,College,5.27,7,0.2359877142079115,content
182,8,and,7.41,3,4.03503769248632,function
182,9,received,5.16,8,3.9561403074377046,content
182,10,an,6.53,2,5.2692182157468,function
182,11,LLB,2.45,3,9.3493401282609,content
182,12,from,6.63,4,1.6596628497726553,function
182,13,Stetson,2.72,7,5.451503315326894,content
182,14,University,5.39,10,0.307136248939252,content
182,15,after,6.11,5,7.607962129687893,function
182,16,which,6.3,5,4.03503769248632,function
182,17,he,6.69,2,0.20464009246984566,function
182,18,enlisted,3.75,8,7.720672679757343,content
182,19,in,7.27,2,0.3140045480841091,function
182,20,the,7.73,3,0.062034830096818525,function
182,21,Marine,4.53,6,5.308666908271108,content
182,22,Corps,4.27,5,0.08611790466243935,content
183,0,he,6.69,2,16.196506044980005,function
183,1,was,6.82,3,4.0913929675210445,function
183,2,commissioned,3.96,12,16.004898109861937,content
183,3,a,7.36,1,4.874731290503724,function
183,4,Second,5.63,6,6.790810641684379,content
183,5,Lieutenant,4.44,10,0.28071971376672455,content
183,6,on,6.91,2,3.7701678998231114,function
183,7,5,5.75,1,6.679508973490797,content
183,8,February,5.03,8,4.297089721397792,content
183,9,1909,3.81,4,9.195067562853339,content
184,0,following,5.46,9,13.807042383507659,content
184,1,attendance,4.17,10,19.89341208725797,content
184,2,at,6.7,2,1.4398772771372272,function
184,3,the,7.73,3,2.0344254287535772,function
184,4,Marine,4.53,6,14.607287289000755,content
184,5,Officers,4.87,8,9.095741390604637,content
184,6,School,5.71,6,2.896661136784872,content
184,7,at,6.7,2,3.829340938609573,function
184,8,Port,4.73,4,4.688758882889132,content
184,9,Royal,4.85,5,4.339356177673835,content
184,10,South,5.4,5,5.035343824352691,content
184,11,Carolina,4.52,8,0.10064699900732942,content
184,12,he,6.69,2,3.0460026156268936,function
184,13,served,4.81,6,3.730719207298804,content
184,14,as,6.77,2,1.789279982352523,function
184,15,a,7.36,1,2.08514517628483,function
184,16,member,5.18,6,6.14272497878504,content
184,17,of,7.4,2,0.026526604069079605,function
184,18,the,7.73,3,0.2819524854081092,function
184,19,Marine,4.53,6,3.8152521198508915,content
184,20,detachments,2.68,11,10.009577397339601,content
184,21,aboard,4.14,6,1.5751299372205676,content
184,22,Wisconsin,4.36,9,15.666766459653587,content
184,23,BB9,1.18,3,16.25286132001473,content
184,24,and,7.41,3,0.6769677413546357,function
184,25,Delaware,3.9,8,7.314914699507322,content
184,26,BB28,0.85,4,1.5707271813584796,content
185,0,for,7.01,3,6.07509864874337,function
185,1,his,6.51,3,15.238466369389677,function
185,2,part,5.78,4,8.458926782712243,content
185,3,in,7.27,2,1.2771514204744583,function
185,4,this,6.82,4,4.370351578942934,function
185,5,action,5.25,6,7.100764654375367,content
185,6,he,6.69,2,4.8352825979794165,function
185,7,was,6.82,3,2.385237015844741,function
185,8,awarded,4.35,7,6.576660596552423,content
185,9,the,7.73,3,0.6759110799477346,function
185,10,Distinguished,4.2,13,4.664367615413164,content
185,11,Service,5.49,7,0.4786676173261966,content
185,12,Medal,4.39,5,2.4838587471555105,content
186,0,geiger,2.96,6,32.161955462317636,content
186,1,commanded,3.77,9,18.484530211389846,content
186,2,the,7.73,3,2.1654514432093133,function
186,3,III,4.63,3,17.71809847091758,content
186,4,Amphibious,3.06,10,12.261807158590669,content
186,5,Corps,4.27,5,0.18738128949046107,content
186,6,in,7.27,2,2.699417674163334,function
186,7,the,7.73,3,0.5688360573817568,function
186,8,battle,4.94,6,3.5954665472154637,content
186,9,of,7.4,2,0.5822204352025041,function
186,10,Okinawa,3.2,7,2.8571986856484957,content
186,11,where,6.0,5,8.622357080312945,function
186,12,he,6.69,2,1.4765082059097985,function
186,13,assumed,4.39,7,9.388788820785207,content
186,14,command,4.7,7,0.593491490209449,content
186,15,of,7.4,2,1.163736429467074,function
186,16,the,7.73,3,0.46774878278821863,function
186,17,US,6.04,2,4.632403607854406,content
186,18,Tenth,3.92,5,1.6469801611674282,content
186,19,Army,5.06,4,0.047109487724340544,content
186,20,upon,5.12,4,6.480856628993391,content
186,21,the,7.73,3,0.32650837473243877,function
186,22,combat,4.56,6,10.26793111132692,content
186,23,death,5.4,5,0.20692952551813135,content
186,24,of,7.4,2,0.03205206267599992,function
186,25,Lt,4.15,2,3.1108111819168274,content
186,26,General,5.47,7,2.458498873389884,content
186,27,Simon,4.48,5,0.1997090059043072,content
186,28,Bolivar,2.81,7,1.164088649936041,content
186,29,Buckner,2.65,7,0.4535058675743643,content
186,30,Commanding,3.84,10,9.856537603573425,content
186,31,General,5.47,7,2.097825113167643,content
186,32,of,7.4,2,1.196140712612041,function
186,33,the,7.73,3,0.29568908369782343,function
186,34,Tenth,3.92,5,1.396796311026697,content
186,35,Army,5.06,4,0.07013590088306026,content
187,0,geiger,2.96,6,32.161955462317636,content
187,1,led,5.11,3,14.21280036375768,content
187,2,the,7.73,3,4.206921281342232,function
187,3,Tenth,3.92,5,21.21212552307054,content
187,4,Army,5.06,4,4.694394410392603,content
187,5,until,5.61,5,9.631116503434525,function
187,6,relieved,3.95,8,8.329309650132375,content
187,7,by,6.66,2,1.3969063799232493,function
187,8,General,5.47,7,2.9332920655574433,content
187,9,Joseph,4.52,6,3.020642741861267,content
187,10,Stilwell,2.36,8,1.7928242008215038,content
188,0,culbert,1.75,7,33.42431362309548,content
188,1,Levy,3.85,4,21.448817678216386,content
188,2,Olson,3.31,5,15.373719029473017,content
188,3,November,5.1,8,13.378742293243747,content
188,4,7,5.55,1,5.951821484604909,content
188,5,1876,3.54,4,10.665940241259666,content
188,6,April,5.19,5,3.9702291261963856,content
188,7,13,5.32,2,4.752048498406645,content
188,8,1962,4.24,4,5.793234218452502,content
188,9,was,6.82,3,0.5526339158092733,function
188,10,a,7.36,1,2.118958341305665,function
188,11,US,6.04,2,2.919203246798762,content
188,12,politician,4.16,10,3.2996013532831565,content
189,0,he,6.69,2,16.196506044980005,function
189,1,was,6.82,3,4.0913929675210445,function
189,2,born,5.09,4,4.866277999248515,content
189,3,in,7.27,2,0.7431851895204378,function
189,4,Fillmore,2.89,8,19.12134481928224,content
189,5,Utah,4.23,4,4.040673219989793,content
189,6,to,7.43,2,7.579784492170531,function
189,7,Daniel,4.62,6,8.34058070513932,content
189,8,Olson,3.31,5,13.705602888445153,content
189,9,and,7.41,3,0.7143031110651411,function
189,10,his,6.51,3,3.8885139773960344,function
189,11,wife,5.23,4,0.4346400587053176,content
189,12,Delilah,2.92,7,13.505409579396018,content
189,13,King,5.17,4,9.907257351104679,content
190,0,he,6.69,2,16.196506044980005,function
190,1,served,4.81,6,11.609186657153378,content
190,2,as,6.77,2,2.366921551458456,function
190,3,the,7.73,3,2.1809491438438626,function
190,4,Governor,4.71,8,8.086981967483057,content
190,5,of,7.4,2,0.22524498990441702,function
190,6,California,5.0,10,3.3728632108282994,content
190,7,from,6.63,4,2.37114819708606,function
190,8,January,5.09,7,4.852189180489834,content
190,9,2,6.0,1,4.603873749868077,content
190,10,1939,4.05,4,7.543593838984168,content
190,11,until,5.61,5,2.2105356632370934,function
190,12,January,5.09,7,3.037549324371685,content
190,13,4,5.78,1,1.9143182488358195,content
190,14,1943,4.09,4,0.6275688205820095,content
190,15,and,7.41,3,4.801469432958582,function
190,16,was,6.82,3,2.344379441444566,function
190,17,the,7.73,3,1.4335373086958205,function
190,18,only,6.12,4,3.268605952014058,function
190,19,Democrat,4.24,8,3.147442110689399,content
190,20,elected,4.63,7,1.963981334960171,content
190,21,to,7.43,2,1.4426950408889634,function
190,22,that,7.01,4,1.9992033818568742,function
190,23,office,5.4,6,0.6111025136578007,content
190,24,between,5.77,7,3.082633544399465,function
190,25,1898,3.72,4,10.797318476184369,content
190,26,and,7.41,3,0.13313933726953814,function
190,27,1954,4.18,4,8.550768269995396,content
191,0,in,7.27,2,8.825236070437956,function
191,1,his,6.51,3,14.66364256403548,function
191,2,1942,4.08,4,13.643612085906955,content
191,3,bid,4.4,3,13.840855548528493,content
191,4,for,7.01,3,0.26328480055285647,function
191,5,reelection,3.32,10,2.7290041935565648,content
191,6,he,6.69,2,5.9623880986739195,function
191,7,was,6.82,3,3.043184851875157,function
191,8,defeated,4.17,8,3.4827559971460134,content
191,9,by,6.66,2,0.6276568756992512,function
191,10,state,5.78,5,10.899110191715842,content
191,11,Attorney,4.69,8,5.4608261508648654,content
191,12,General,5.47,7,0.30942568198753767,content
191,13,Earl,4.18,4,4.44924896399155,content
191,14,Warren,4.26,6,0.2668070052425268,content
192,0,he,6.69,2,16.196506044980005,function
192,1,later,5.49,5,10.724408839108193,content
192,2,became,5.15,6,3.9138738511616604,content
192,3,president,5.45,9,4.745114157923856,content
192,4,of,7.4,2,1.2792647432882607,function
192,5,the,7.73,3,0.71324644965824,function
192,6,United,5.47,6,1.3976108208611833,content
192,7,Secularists,2.29,11,28.94688702158657,content
192,8,of,7.4,2,4.914179983028032,function
192,9,America,5.22,7,1.4610105052752491,content
193,0,he,6.69,2,16.196506044980005,function
193,1,died,5.2,4,9.681836250965778,content
193,2,in,7.27,2,3.248881605751904,function
193,3,Los,4.78,3,10.532800903990127,content
193,4,Angeles,4.73,7,0.05120405067608229,content
193,5,at,6.7,2,6.965511994292027,function
193,6,age,5.32,3,2.4627255190174884,content
193,7,85,4.54,2,5.176936452877437,content
193,8,and,7.41,3,5.317120199526316,function
193,9,was,6.82,3,1.4779170877856667,function
193,10,buried,4.4,6,1.515956898434106,content
193,11,in,7.27,2,1.1785296891636894,function
193,12,Forest,4.7,6,4.03503769248632,content
193,13,Lawn,3.98,4,0.09536369197282393,content
193,14,Memorial,4.41,8,1.493414788420216,content
193,15,Park,5.16,4,0.06339968441406578,content
193,16,Cemetery,4.06,8,4.852189180489834,content
193,17,in,7.27,2,2.116140577553929,function
193,18,suburban,3.91,8,11.733168262229773,content
193,19,Glendale,3.19,8,0.0959470571245506,content
194,0,prescott,3.42,8,30.74743805894603,content
194,1,Sheldon,3.54,7,17.278527325646728,content
194,2,Bush,4.49,4,9.670565195958833,content
194,3,May,5.98,3,11.755710372243664,content
194,4,15,5.32,2,6.809126106070664,content
194,5,1895,3.69,4,8.101070786241738,content
194,6,Columbus,4.04,8,13.525266008334032,content
194,7,Ohio,4.61,4,0.7607962129687893,content
194,8,October,5.11,7,4.778927322944692,content
194,9,8,5.48,1,1.4489029266545073,content
194,10,1972,4.32,4,1.5137775342823727,content
194,11,New,6.25,3,3.181255275710234,content
194,12,York,5.37,4,0.15990809291103258,content
194,13,City,5.61,4,0.21679169864920825,content
194,14,was,6.82,3,0.8150381651897123,function
194,15,a,7.36,1,2.671240036645971,function
194,16,US,6.04,2,3.3080546445383656,content
195,0,senator,4.58,7,23.87209450470957,content
195,1,from,6.63,4,8.053168802462222,function
195,2,Connecticut,4.11,11,6.424501353958665,content
195,3,and,7.41,3,4.807104960462054,function
195,4,a,7.36,1,4.694394410392603,function
195,5,Wall,5.04,4,12.4657868376812,content
195,6,Street,5.28,6,0.08748275897968659,content
195,7,executive,4.87,9,4.122388368790143,content
195,8,banker,3.78,6,13.096965918070122,content
195,9,with,6.85,4,6.773904059173962,function
195,10,Brown,5.01,5,12.33053417759786,content
195,11,Brothers,4.69,8,0.29692185533920806,content
195,12,Harriman,2.76,8,0.3067785250254573,content
196,0,his,6.51,3,20.1751884624316,function
196,1,son,5.28,3,8.63362813531989,content
196,2,George,5.04,6,9.535312535875493,content
196,3,H,5.06,1,8.532188640257385,content
196,4,W,5.21,1,1.000306131866371,content
196,5,Bush,4.49,4,0.15612172286963696,content
196,6,and,7.41,3,5.956752571170447,function
196,7,grandson,3.85,8,4.477426601508912,content
196,8,George,5.04,6,0.11764163663498872,content
196,9,W,5.21,1,0.5107196800021966,content
196,10,Bush,4.49,4,0.07814891655206024,content
196,11,would,6.27,5,9.37188223827479,content
196,12,both,5.79,4,5.376293238312778,function
196,13,later,5.49,5,4.116752841286671,content
196,14,become,5.4,6,1.063705816280437,content
196,15,US,6.04,2,2.607840352231906,content
196,16,presidents,4.08,10,0.7833383229826794,content
197,0,his,6.51,3,20.1751884624316,function
197,1,father,5.26,6,4.8352825979794165,content
197,2,was,6.82,3,2.8262170429914657,function
197,3,Samuel,4.19,6,14.652371509028535,content
197,4,Prescott,3.42,8,10.036874483684546,content
197,5,Bush,4.49,4,13.006797478014562,content
197,6,and,7.41,3,3.8997850324029795,function
197,7,his,6.51,3,0.5941959311473831,function
197,8,mother,5.24,6,0.5205818531332734,content
197,9,was,6.82,3,0.8129248423759101,function
197,10,Flora,3.7,5,0.18861406113184567,content
197,11,Sheldon,3.54,7,0.018205395489733472,content
198,0,he,6.69,2,16.196506044980005,function
198,1,married,5.03,7,12.30799206758397,content
198,2,Dorothy,3.78,7,14.145174033716009,content
198,3,Walker,4.42,6,10.211575836292194,content
198,4,George,5.04,6,10.662418036569996,content
198,5,Herbert,3.85,7,3.927962669920342,content
198,6,Walkers,3.5,7,9.66281634564156,content
198,7,daughter,5.07,8,5.29176032576069,content
198,8,on,6.91,2,8.644899190326836,function
198,9,August,5.1,6,4.680305591633923,content
198,10,6,5.59,1,5.525810827389283,content
198,11,1921,3.91,4,4.177686982417968,content
198,12,and,7.41,3,5.038161588104427,function
198,13,together,5.46,8,6.086369703750314,content
198,14,they,6.5,4,0.13824653406956008,function
198,15,had,6.33,3,0.43147007448461433,function
198,16,five,5.45,4,2.3119751582995987,content
198,17,children,5.47,8,0.14590732926959304,content
198,18,including,5.52,9,5.689065014755502,content
198,19,George,5.04,6,3.5222046896703207,content
198,20,H,5.06,1,7.314914699507322,content
198,21,W,5.21,1,0.7607962129687893,content
198,22,Bush,4.49,4,0.7692495042239981,content
198,23,named,4.95,5,13.705602888445153,content
198,24,after,6.11,5,0.47761095591929553,function
198,25,George,5.04,6,4.370351578942934,content
198,26,Herbert,3.85,7,0.7100764654375367,content
198,27,Walker,4.42,6,0.48676868811243834,content
198,28,Prescott,3.42,8,8.926675565500462,content
198,29,Bush,4.49,4,0.5508728134644382,content
198,30,Jr,4.55,2,7.326185754514268,content
198,31,Jonathan,4.31,8,7.917916142378881,content
198,32,Bush,4.49,4,1.0552525250252283,content
198,33,William,4.88,7,0.9784684627904151,content
198,34,Bush,4.49,4,1.9104438236771821,content
198,35,and,7.41,3,0.44696777511916375,function
198,36,Nancy,4.14,5,0.4251301060432077,content
198,37,Bush,4.49,4,0.6892954577684818,content
199,0,among,5.31,5,16.489553475160573,content
199,1,those,5.9,5,7.878467449854574,function
199,2,attending,4.31,9,9.884715241090788,content
199,3,the,7.73,3,0.6787288436994708,function
199,4,Kennebunkport,1.94,13,21.890722284094146,content
199,5,Maine,4.16,5,8.210963572559452,content
199,6,wedding,4.83,7,4.505604239026274,content
199,7,ceremony,4.42,8,4.995895131828383,content
199,8,were,6.34,4,2.481040983403774,function
199,9,Isabel,3.57,6,16.557179805202246,content
199,10,Stillman,2.6,8,17.60538792084813,content
199,11,Rockefeller,3.44,11,8.673076827844199,content
199,12,daughter,5.07,8,4.874731290503724,content
199,13,of,7.4,2,0.15101452606961502,function
199,14,Percy,3.66,5,10.842754916681116,content
199,15,Rockefeller,3.44,11,0.4959264203055812,content
199,16,Hope,5.44,4,15.847103339764708,content
199,17,Lincoln,4.31,7,10.820212806667225,content
199,18,Mary,4.78,4,12.927900092965945,content
199,19,Keck,2.54,4,18.292922276271778,content
199,20,Elizabeth,4.47,9,6.931698829271191,content
199,21,Trotter,2.92,7,15.087716008671785,content
199,22,Martha,3.98,6,8.081346439979585,content
199,23,Pittman,2.77,7,13.449186387037154,content
199,24,Ruth,4.05,4,8.064439857469166,content
199,25,Lionberger,0.0,10,19.05090072548883,content
199,26,Nancy,4.14,5,11.812065647278388,content
199,27,Walker,4.42,6,9.005572950549077,content
199,28,George,5.04,6,8.673076827844199,content
199,29,Herbert,3.85,7,8.222234627566397,content
199,30,Walker,4.42,6,0.28882078455296634,content
199,31,Knight,4.28,6,15.013045269250776,content
199,32,Wooley,2.18,6,14.260702347537194,content
199,33,Frank,4.75,5,8.949217675514351,content
199,34,Shephard,2.48,8,16.597927310705867,content
199,35,John,5.38,4,7.078222544361477,content
199,36,Shepley,1.78,7,15.562289063046242,content
199,37,Richard,4.79,7,7.359998919535102,content
199,38,Bentley,3.59,7,12.691207937820101,content
199,39,Henry,4.74,5,6.435772408965611,content
199,40,Isham,2.12,5,12.532730740564245,content
199,41,William,4.88,7,8.047533274958749,content
199,42,Potter,4.11,6,8.36312281515321,content
199,43,Wear,4.92,4,13.491452843313198,content
199,44,and,7.41,3,3.226339495738014,function
199,45,Henry,4.74,5,5.210045176960339,content
199,46,Fenimore,2.15,8,15.962631653585895,content
199,47,Cooper,4.26,6,4.153383770059243,content
200,0,his,6.51,3,20.1751884624316,function
200,1,fatherinlaw,0.0,11,18.175544804988515,content
200,2,George,5.04,6,10.622969344045687,content
200,3,Herbert,3.85,7,8.323674122628903,content
200,4,Walker,4.42,6,1.9992033818568742,content
200,5,and,7.41,3,7.230381786955235,function
200,6,Walkers,3.5,7,13.846392014025069,content
200,7,partner,4.84,7,7.230381786955235,content
200,8,Averell,2.04,7,2.723016445584125,content
200,9,Harriman,2.76,8,0.033604034117385904,content
200,10,brought,5.16,7,8.650534717830308,content
200,11,him,6.11,3,2.1668603250851812,function
200,12,on,6.91,2,4.626768080350933,function
200,13,as,6.77,2,1.5441345359514687,function
200,14,an,6.53,2,3.2122506769793326,function
